sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
2.0,1.5,3.5,6.0,2.0,30,43.333333333333336,1.2713649943182428,7.644035081264411,3.6975116244566397,0.46040403030805094,0.417850213469808,-15.41637819542947,15.966666666666667
2.0,1.5,3.5,6.0,3.0,29,37.93103448275862,1.2655446661749636,7.7243155756542725,3.7356250797302204,0.4591262587065377,0.4256355504308837,-16.585742412395973,17.379310344827587
2.0,1.5,3.5,8.0,2.0,25,40.0,1.1177573048610738,10.943862628227464,5.252418394562897,0.6308637059179201,0.6036227223853673,-16.12182904795488,19.32
2.0,1.5,3.5,8.0,3.0,25,40.0,1.1177573048610738,10.943862628227464,5.252418394562897,0.6308637059179201,0.6036227223853673,-16.12182904795488,19.32
2.0,1.5,5.0,6.0,2.0,30,43.333333333333336,1.268803034025503,7.491435517755551,3.625024669630661,0.43735313607005255,0.39643388863389156,-16.109667514038737,15.966666666666667
2.0,1.5,5.0,6.0,3.0,29,37.93103448275862,1.2544067335272,7.318867460578171,3.542989497725646,0.4204220158164785,0.3906979790359866,-17.269447041866982,17.379310344827587
2.0,1.5,5.0,8.0,2.0,25,40.0,1.0572470164835766,10.005394131915036,4.8126187012957455,0.560400312727153,0.5310751453623206,-16.809336141466353,19.32
2.0,1.5,5.0,8.0,3.0,25,40.0,1.0572470164835766,10.005394131915036,4.8126187012957455,0.560400312727153,0.5310751453623206,-16.809336141466353,19.32
2.0,2.0,2.5,4.5,2.0,34,47.05882352941176,1.3371598284895172,13.075682241537812,6.244507186061599,0.7012445353858953,0.6547151514638523,-16.07593523339391,13.0
2.0,2.0,2.5,4.5,3.0,34,44.11764705882353,1.2551072377598158,10.897332287064687,5.230657174369391,0.5911587913373765,0.553149486330928,-16.075935233393874,13.382352941176471
2.0,2.0,2.5,6.0,2.0,30,43.333333333333336,1.2220034173893763,6.510818113205863,3.1579671350316696,0.3881925385917635,0.3526640338554874,-16.02403564544949,15.966666666666667
2.0,2.0,2.5,6.0,3.0,29,41.37931034482759,1.2070454897271083,6.083192048569508,2.9536108530449967,0.3705236428020679,0.3421840525923313,-16.833158220550064,17.379310344827587
2.0,2.0,2.5,8.0,2.0,25,40.0,0.9945230558010295,7.660955341339548,3.7055457776674405,0.4410337049286636,0.4130679205768433,-17.79160090519015,19.32
2.0,2.0,2.5,8.0,3.0,25,40.0,0.9945230558010295,7.660955341339548,3.7055457776674405,0.4410337049286636,0.4130679205768433,-17.79160090519015,19.32
2.0,2.0,3.5,4.5,2.0,34,47.05882352941176,1.3927094899624954,14.933808268502036,7.101517586810169,0.7729340253590212,0.7347035866546383,-15.73366939036649,13.0
2.0,2.0,3.5,4.5,3.0,34,41.17647058823529,1.3134834234708164,13.154188166387492,6.280859770514136,0.6848902546418704,0.6549021907390954,-15.733669390366426,13.382352941176471
2.0,2.0,3.5,6.0,2.0,30,43.333333333333336,1.2676395737981425,7.817625421080532,3.7799061719250515,0.4482699323832906,0.4105880403731421,-15.994966132044636,15.966666666666667
2.0,2.0,3.5,6.0,3.0,29,37.93103448275862,1.2582627749475135,7.738715556625997,3.742459999186498,0.4436780560001734,0.4151252402001446,-17.154991362145854,17.379310344827587
2.0,2.0,3.5,8.0,2.0,25,40.0,1.0617040881608297,9.903807019885136,4.764897436880733,0.5464528914616444,0.5182875926541342,-17.451527046931396,19.32
2.0,2.0,3.5,8.0,3.0,25,40.0,1.0617040881608297,9.903807019885136,4.764897436880733,0.5464528914616444,0.5182875926541342,-17.451527046931396,19.32
2.0,2.0,5.0,6.0,2.0,30,43.333333333333336,1.2652245831816358,7.664464226443624,3.7072118019531697,0.4278335799316687,0.3921439422445454,-16.68253827830231,15.966666666666667
2.0,2.0,5.0,6.0,3.0,29,37.93103448275862,1.2477009196733644,7.333239810874548,3.5498243586744582,0.4081934588977636,0.3834422870265785,-17.83306882694882,17.379310344827587
2.0,2.0,5.0,8.0,2.0,25,40.0,1.0071361221500497,8.974706850099112,4.32740410050132,0.4852148976170153,0.4579997446993879,-18.12717739912162,19.32
2.0,2.0,5.0,8.0,3.0,25,40.0,1.0071361221500497,8.974706850099112,4.32740410050132,0.4852148976170153,0.4579997446993879,-18.12717739912162,19.32
2.5,1.0,2.5,4.5,3.0,33,42.42424242424242,1.190557848901704,7.982650202354713,3.8581727332925864,0.48030240926331946,0.4458546583648338,-14.99671887930987,14.181818181818182
2.5,1.0,2.5,6.0,3.0,27,40.74074074074074,1.2001679275288408,5.3772460348387785,2.6153333579257643,0.35567416120864087,0.3286019073271881,-14.309953918836191,19.074074074074073
2.5,1.0,2.5,8.0,3.0,24,41.66666666666667,1.07412704703737,9.092710928078706,4.383074269172749,0.5584551399815414,0.5322057107961692,-14.309953918836197,20.666666666666668
2.5,1.0,3.5,4.5,3.0,33,42.42424242424242,1.250303501008168,10.11200330165618,4.862675087692514,0.5790983742513082,0.5500657845246544,-14.86359863313752,14.181818181818182
2.5,1.0,3.5,6.0,3.0,27,40.74074074074074,1.2522402353207034,6.927039000678414,3.356473884743716,0.4287190047289826,0.3998805584100491,-14.573441832618519,19.074074074074073
