sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.5,1.5,3.5,8.0,3.0,0.29110769336856945,1.0481318764026386,-0.7884935870520775,1.2814956148278913,-7.5629523216655015,-13.549585475915368,1.4322930074488265,7.0,28.21428571428571,5
1.5,1.5,5.0,6.0,2.0,0.12787179844740698,0.9688749846808152,-0.8335548381381817,1.0874433938593266,-8.079741156580218,-13.726856393097057,0.4802226051466721,8.8,36.15873015873016,5
1.5,1.5,5.0,6.0,3.0,0.25365896291939205,0.9422100197980037,-0.7362389295993529,1.1852365579801143,-7.773637641386936,-13.529406971670262,1.3607747221388535,7.8,31.666666666666664,5
1.5,1.5,5.0,8.0,2.0,0.22367815738183455,1.1309222894608135,-0.8335548381381817,1.2584957822232343,-7.928965304090207,-13.726856393097057,1.113940405829339,7.6,34.801587301587304,5
1.5,1.5,5.0,8.0,3.0,0.37339588623561626,1.0657899228301866,-0.7362389295993529,1.3771946380871145,-7.556852172046398,-13.529406971670262,2.139376371518231,7.0,28.21428571428571,5
1.5,2.0,2.5,4.5,2.0,0.14363852566377472,1.099267380924974,-0.9772705337917311,1.2436601112511525,-8.347673839234039,-14.659078009424064,0.7316621632919149,9.6,43.16666666666667,5
1.5,2.0,2.5,4.5,3.0,0.1726806085715973,1.0207041936692252,-0.8322701743827894,1.235907001020914,-8.403143019092965,-14.459898556112643,0.9266345426947643,8.8,38.65079365079365,5
1.5,2.0,2.5,6.0,2.0,3.1018836047547185e-05,0.9785440952946615,-0.9641270256951443,1.0211227829074025,-8.637607369929873,-15.47028885874946,-0.7215352021165076,8.8,38.38095238095238,5
1.5,2.0,2.5,6.0,3.0,0.09111512365742565,0.9499094035822075,-0.9345148961952624,1.0743494938349074,-8.421034834062006,-15.273002712068905,-0.06836617591512226,7.8,34.166666666666664,5
1.5,2.0,2.5,8.0,2.0,0.06334922583899591,1.0788318843434872,-0.9641270256951443,1.1403286496880845,-8.718797804303094,-15.47028885874946,-0.2399726589755133,7.6,37.02380952380952,5
1.5,2.0,2.5,8.0,3.0,0.17855003065881592,1.0297617354506905,-0.9345148961952624,1.2169018694962725,-8.41254101887901,-15.273002712068905,0.5654378334338993,7.0,30.71428571428571,5
1.5,2.0,3.5,4.5,2.0,0.17491005128578138,1.0992315030805173,-0.9182288367105179,1.2778910888980066,-8.397995149646126,-14.659078009424057,1.092505260690506,9.6,43.16666666666667,5
